시장명,최종주소,X,Y,store_num,Bus_st_num,Ur_rail_nu,Bus_te_num,spot_num_3,univ_num_1,ur_park_num,Cul_hall_n,Mart_num_1,parking_num,parking_car_num,stor_cnt,residnt_cnt_sum,mkt_cnt_sum,stor_cnt_sum,person_mkt_cnt,매출액
구월시장,인천광역시 남동구 구월동 1267-4,126.7205471,37.4528779,136,90,1,1,0,0,0,1,0,8,214,147,526337,8,1284,410,44.18646183
법동시장,대전광역시 대덕구 계족로 608번길 23(법동),127.4315764,36.3662294,70,99,0,2,1,0,2,1,1,1,24,62,176293,10,2446,72,44.13557989
평화시장,경상북도 김천시 김천로100,128.1128485,36.1236343,137,48,0,2,0,0,0,2,1,0,0,110,140547,8,663,212,44.07038502
화개장터,경상남도 하동군 화개면 탑리 726-10,127.6241706,35.1885516,65,6,0,0,1,0,0,0,0,0,0,115,44911,21,1212,37,44.03412751
원평공설시장(김제원평시장),전라북도 김제시 금산면 원평6길 39-10,126.9947466,35.7140373,33,16,0,0,0,0,0,0,0,0,0,65,82623,4,230,359,43.99868207
청평화시장,서울특별시중구신당동 217-91,126.9974735,37.5637584,1254,84,11,0,0,1,0,2,0,6,904,1254,125505,62,21039,6,43.97728749
용호골목시장,부산광역시 남구 용호로 177번길5,129.111466,35.116377,113,0,0,0,1,0,0,2,0,12,198,116,268249,23,2012,133,43.91642773
덕양시장,전라남도 여수시 소라면 덕양리 1270-1,127.6318315,34.7978923,14,33,0,0,0,0,2,0,0,0,0,25,280549,30,3164,89,43.90464527
예산상설장시장,충청남도 예산군 예산읍 형제고개로 967,126.8499554,36.6769011,110,0,0,0,0,0,0,1,0,8,187,100,78146,14,1047,75,43.81641068
인천모래내전통시장,인천광역시 남동구 구월로276번길 39,126.7213445,37.4538417,205,94,2,1,0,0,0,1,0,7,72,210,526337,8,1284,410,43.81314791
신중부시장,서울특별시 중구 을지로30길 29(오장동),126.9994194,37.5655319,258,82,14,0,0,1,0,2,0,5,831,198,125505,62,21039,6,43.75286441
주문진종합시장,강원도 강릉시 주문진읍 구시장길 8 - 1,128.8268984,37.891218,64,40,0,0,1,0,1,0,0,4,374,66,213189,7,898,237,43.74252304
원미종합시장,경기도 부천시 조종로 49번길 21-3,126.7901776,37.4936804,105,170,0,1,0,0,0,1,0,4,419,106,819990,19,1910,429,43.72086907
진부전통시장,강원도 평창군 진부면 진부새싹길 28 - 7,128.5579295,37.6382134,107,18,0,0,0,0,0,0,0,7,308,102,41665,4,302,138,43.68189526
가경터미널시장,충청북도 청주시 흥덕구 풍년로160번길 42-1,127.4350317,36.6273666,84,114,0,2,0,0,0,0,1,0,0,85,265311,8,552,481,43.67354777
양평물맑은시장,경기도 양평군 양평읍 양평장터길 15,127.4927795,37.4908479,397,60,1,2,0,0,0,1,1,0,0,992,118778,4,1634,73,43.6656414
문산자유시장,경기도 파주시 문산읍 문향로 57,126.7841836,37.8570212,116,81,1,2,0,0,0,1,1,0,0,145,464453,7,818,568,43.65879047
서귀포매일올레시장,제주특별자치도 서귀포시 중앙로 62번길 18,126.5633615,33.2501242,311,77,0,0,2,0,1,1,1,6,661,260,181929,8,1259,145,43.64528363
보령중앙시장,충청남도 보령시 대천동 331-7,126.593676,36.350951,117,0,0,2,0,0,0,1,1,0,0,128,100249,12,1425,70,43.63767559
보령한내시장,충청남도 보령시 정화로길 13,126.5958277,36.3496245,205,0,0,2,0,0,0,1,1,0,0,240,100249,12,1425,70,43.63767559
현대시장(현대상가시장),충청남도 보령시 대흥로 16,126.5969439,36.3488806,54,0,0,2,0,0,0,1,1,0,0,53,100249,12,1425,70,43.63767559
운천전통시장,경기도 포천시 영북면 영북로 177번길 25,127.2719872,38.0898998,54,37,0,2,0,0,0,0,1,1,25,80,147477,10,564,261,43.57222504
신포시장,인천광역시 중구 우현로49번길 11-5,126.6278244,37.4714709,160,73,2,0,0,0,0,0,1,34,841,164,139646,3,730,191,43.53321231
경안시장,경기도 광주시 중앙로123번길 13,127.2567705,37.4100614,67,103,0,2,0,1,0,1,1,0,0,80,381324,1,80,4767,43.48010424
춘천남부시장,강원도 춘천시 공지로 367,127.7257652,37.8705294,36,85,1,2,0,0,1,1,1,0,0,33,282544,8,775,365,43.46456975
신흥시장,인천광역시 중구 도원로 15-1,126.6366386,37.4660677,66,82,2,0,0,0,1,1,1,51,767,66,139646,3,730,191,43.4641591
중앙시장,충청북도 청주시 상당구 중앙로 18,127.489184,36.638804,70,97,0,2,0,0,0,2,1,0,0,120,100249,12,1425,70,43.45357242
죽도농산물시장,경상북도 포항시 북구 죽도시장2길 18,129.3679683,36.0345777,530,88,0,1,0,0,0,3,1,79,2568,707,272566,21,2289,119,43.44376274
죽도시장,경상북도 포항시 북구 죽도시장13길 13,129.3675285,36.0360968,510,85,0,1,0,0,0,3,1,91,2730,35,272566,21,2289,119,43.44376274
죽도어시장,경상북도 포항시 북구 죽도시장길32,129.3690653,36.0351329,250,87,0,1,0,0,0,3,1,73,2366,35,272566,21,2289,119,43.44376274
벌교매일시장,전라남도 보성군 벌교읍 시장2길 10-41,127.3459941,34.8430186,84,19,0,0,0,0,0,0,0,8,193,68,40494,16,649,62,43.4129691
대방덕산1차상가,경상남도 창원시 성산구 대정로 131,128.7065939,35.2128629,69,72,0,0,0,0,0,1,0,7,397,67,215143,19,2837,76,43.35936949
성남프라자,울산광역시 중구 중앙3길 6,129.3175328,35.5545235,297,95,0,1,0,0,0,2,0,5,1197,70,218096,36,4106,53,43.3421836
동성시장,대구광역시 수성구 들안로 285-64,128.6166947,35.8556945,99,115,5,2,0,0,0,1,1,0,0,13,424947,19,946,449,43.33660424
수성시장,대구광역시 수성구 들안로 285-56(수성동2가),128.6170156,35.8556748,100,113,5,2,0,0,0,1,1,0,0,100,424947,19,946,449,43.33660424
청구시장,대구광역시 수성구 만촌로 66(만촌동),128.6443269,35.8649682,60,108,1,4,0,0,0,1,1,0,0,34,424947,19,946,449,43.33660424
태백시장,대구광역시 수성구 들안로 281,128.6167457,35.8551354,61,124,5,2,0,0,0,1,1,0,0,27,424947,19,946,449,43.33660424
영춘전통시장(영춘재래시장),충청북도 단양군 영춘면 온달평강로 51,128.4839221,37.0780669,37,20,0,0,1,0,0,0,0,0,0,35,29239,8,504,58,43.33291042
정읍연지시장(정읍제2시장),전라북도 정읍시 연지시장 3길 50-12,126.845924,35.5737296,47,59,0,2,0,0,0,2,1,3,224,40,108681,9,1343,81,43.31920555
계천공설시장(계천시장),경상남도 하동군 금남면 섬진강대로 977-17,127.8092775,34.9963361,45,0,0,0,0,0,0,0,0,0,0,30,91445,6,293,312,43.30104862
부산자유시장,부산광역시 동구 조방로 48,129.061081,35.1409858,1755,12,7,0,3,0,0,1,1,10,201,1483,89031,20,7374,12,43.29909
오이도전통수산시장,"경기도 시흥시 오이도로 167,173",126.6882133,37.3458948,54,28,0,0,0,0,1,0,0,4,395,74,497925,4,332,1500,43.27996042
성원3차상가,경상남도 창원시 성산구 대암로80,128.705283,35.2149528,101,93,0,0,0,0,2,1,0,7,397,99,215143,19,2837,76,43.274418
북부시장,충청북도 청주시 청원구 향군로 31번길 19,127.4862156,36.6479745,144,100,0,2,0,0,1,2,1,1,10,122,193973,8,641,303,43.21799832
중앙상가,경상북도 포항시 북구 중앙상가길64,129.3661676,36.0401768,1600,91,0,0,0,0,0,1,1,73,1795,228,272566,21,2289,119,43.13283325
만수시장,인천광역시 남동구 만수로 39,126.7327635,37.460317,54,74,1,0,0,0,1,0,0,7,192,57,526337,8,1284,410,43.12286125
덕하시장(덕하공설시장),울산광역시 울주군 청량읍 덕하장터길 9,129.3059261,35.4916754,22,46,0,0,0,0,1,0,0,1,47,51,222540,14,720,309,43.03952942
창평전통시장,전라남도 담양군 창평면 사동길 14-25,127.014816,35.2380753,79,12,0,0,1,0,0,0,0,0,0,56,45936,6,390,118,42.99128198
고분다리전통시장,서울특별시 강동구 구천면로34길 13,127.131943,37.5424957,106,86,5,0,1,0,0,1,1,5,932,86,458604,13,1246,368,42.98998381
민속풍물시장,강원도 원주시 풍물시장길 30,127.9533162,37.3494642,99,66,0,1,0,0,0,1,0,5,555,105,353928,8,1329,266,42.94258803
봉동시장,전라북도 완주군 봉동읍 봉동동서로 134-5,127.1674185,35.9386639,33,34,0,0,0,0,0,0,0,2,181,35,91445,6,293,312,42.91599818
장량시장,경상북도 포항시 북구 성실로 12,129.3772713,36.0654282,24,47,0,0,0,0,0,1,0,1,638,31,272566,21,2289,119,42.8592311
후포시장,경상북도 울진군 후포면 울진대게로21,129.4437031,36.6779742,124,0,0,0,0,0,0,1,0,4,497,74,48743,14,666,73,42.83905404
망미종합시장,부산광역시 수영구 연수로310번길 16,129.1036034,35.171875,12,0,2,0,2,0,0,1,1,0,0,143,176885,38,2851,62,42.80808455
복대가경시장,충청북도 청주시 흥덕구 복대로 146번길 42,127.4432679,36.6295051,84,100,0,2,0,0,1,2,1,0,0,87,265311,8,552,481,42.78478027
주문진건어물시장,강원도 강릉시 주문진읍 해안로1748,128.8287284,37.8911781,98,40,0,0,1,0,0,0,0,3,364,98,213189,7,898,237,42.65356209
주문진수산시장,강원도 강릉시주문진읍 시장1길 4 - 1,128.8279734,37.890769,102,38,0,0,1,0,0,0,0,3,364,92,213189,7,898,237,42.65356209
부산산업용재유통상가,부산광역시 사상구 새벽로 131,128.9813847,35.1532494,841,31,2,2,0,0,0,0,1,2,302,871,213178,33,11709,18,42.63172225
부산새벽시장,부산광역시 사상구 새벽로 141,128.9816552,35.1538421,293,30,4,2,0,0,0,0,1,2,302,293,213178,33,11709,18,42.63172225
구룡포시장,경상북도 포항시 남구 구룡포읍 구룡포길 72-1,129.554005,35.9903145,125,18,0,0,0,0,0,0,0,5,484,10,230573,13,828,278,42.56418886
용호시장,부산광역시 남구 동명로 152번길 93,129.1127735,35.1149137,65,0,0,0,1,0,0,2,0,7,134,103,268249,23,2012,133,42.54873193
북평민속시장,강원도 동해시 오일장길 32,129.1260413,37.4824798,268,28,0,0,1,0,0,0,0,0,0,800,90560,9,1301,70,42.53672959
해미시장,충청남도 서산시 해미면 읍성마을2길 16,126.5456034,36.7112036,47,31,0,0,1,0,0,0,0,5,196,44,175487,7,725,242,42.46814501
해미종합시장,"충청남도 서산시 해미면 남문1로 47, 48(2동)",126.5464857,36.7113045,51,28,0,0,1,0,0,0,0,5,196,48,175487,7,725,242,42.46814501
용궁시장,경상북도 예천군 용궁면 용궁시장길 9,128.2753641,36.607065,29,12,0,0,0,0,0,0,0,0,0,76,55558,1,76,731,42.33872444
내토전통시장,충청북도 제천시 용두천로 11길 5,128.2124074,37.137357,61,100,0,2,0,0,0,1,1,0,0,57,133115,16,2552,52,42.2799881
동문시장,충청북도 제천시 용두천로 125,128.2135362,37.1385084,57,89,0,2,0,0,0,1,1,0,0,53,133115,16,2552,52,42.2799881
제천약초시장,충청북도 제천시 원화산로 121,128.2194705,37.1276659,60,60,0,2,0,0,0,1,1,0,0,74,133115,16,2552,52,42.2799881
제천역전한마음시장,충청북도 제천시 내토로 28길 3-1,128.2069381,37.1294637,71,91,0,2,0,0,0,1,1,0,0,111,133115,16,2552,52,42.2799881
제천중앙시장,충청북도 제천시 풍양로 108,128.211291,37.1366381,776,99,0,2,0,0,0,1,1,0,0,776,133115,16,2552,52,42.2799881
부천상동시장,경기도 부천시 석천로60번길 51,126.7642694,37.492358,133,224,1,2,0,0,1,2,1,3,211,155,819990,19,1910,429,42.22319962
부천중동시장,경기도 부천시 부흥로 200번길28,126.7643293,37.4948995,103,218,1,2,0,0,1,2,1,3,211,103,819990,19,1910,429,42.22319962
사직시장,충청북도 청주시 서원구 사직대로 265번길 7,127.4768675,36.6361461,56,76,0,2,0,0,0,2,1,0,0,56,195804,8,660,297,42.21791192
석관시장,서울특별시 성북구 돌곶이로 22가길 27,127.0604133,37.6092739,20,93,3,0,1,1,0,0,0,0,0,16,438051,15,1607,273,42.21614412
중앙시장,전라북도 익산시 창인동1가 137-1,126.9501097,35.9417187,122,58,0,2,0,0,0,1,1,4,174,28,282618,17,1197,236,42.20806697
강경젓갈시장,충청남도 논산시 강경읍 금백로 45,127.0098086,36.1575559,140,40,0,0,0,0,2,0,0,6,412,93,116888,10,1276,92,42.17074792
못골골목시장,부산광역시 남구 못골로 66-1,129.0896315,35.1358559,147,0,4,0,1,2,0,3,0,7,80,147,268249,23,2012,133,42.08557767
대림상가,서울특별시 중구 을지로 201(을지로4가),127.0003973,37.5668917,220,86,16,0,0,1,0,2,0,4,681,351,125505,62,21039,6,41.9779594
안면도수산시장(안면도장터),충청남도 태안군 안면읍 장터로 104,126.3461394,36.5164735,42,0,0,0,1,0,0,0,0,2,145,33,62346,8,858,73,41.96040939
봉계공설시장,울산광역시 울주군 두동면 계명3길 3,129.1992965,35.7132965,21,26,0,0,0,0,0,0,0,3,34,18,222540,14,720,309,41.95772269
원통시장,강원도 인제군 북면 원통로 178번길 7-1,128.2046115,38.1225652,63,10,0,0,0,0,0,0,0,5,332,58,31623,3,185,171,41.91117861
그린종합시장,경상북도 포항시 북구 용두산길 39,129.3809557,36.0672874,32,43,0,0,0,0,2,0,0,4,819,30,272566,21,2289,119,41.90308638
두류신시장,대구광역시 달서구 당산동길 9,128.545136,35.845549,82,114,2,2,0,0,1,2,1,7,169,73,560354,70,5484,102,41.90041261
두류종합시장,대구광역시 달서구 당산동길 9,128.545136,35.845549,110,114,2,2,0,0,1,2,1,7,169,138,560354,70,5484,102,41.90041261
동부시장,충청남도 보령시 구상가길 14-5,126.5970016,36.349395,78,0,0,2,0,0,0,1,1,0,0,248,175487,7,725,242,41.79197171
역전종합시장,전라북도 군산시 대명3길15,126.7203579,35.9809016,97,64,0,2,0,0,0,1,1,6,208,98,267911,14,1567,171,41.73068351
모래내시장(전주),전라북도 전주시 덕진구 모래내4길 8-3,127.1437042,35.8334238,220,50,0,2,0,0,0,4,1,0,0,224,317772,7,1369,232,41.72469232
춘천서부시장,강원도 춘천시 서부대성로12,127.7245302,37.8847447,104,61,1,1,0,1,1,1,0,1,26,79,282544,8,775,365,41.6777762
춘천동부시장,강원도 춘천시 동부시장길8,127.7341293,37.8772792,116,70,0,1,0,1,0,1,0,0,0,75,282544,8,775,365,41.62002317
이태원시장,서울특별시 용산구 이태원로 14길 6,126.9899768,37.533825,105,80,2,0,1,1,0,1,0,0,0,108,230151,13,960,240,41.59627763
춘천번개시장,강원도 춘천시 소양로1가 93-10,127.7262888,37.8918308,52,34,0,0,0,1,0,1,0,1,40,50,282544,8,775,365,41.55496567
북마산중앙시장,경상남도 창원시 마산합포구 상남시장로3,128.5711556,35.2160294,257,66,0,1,1,0,0,1,0,2,38,257,174933,20,4773,37,41.54736668
영일대북부시장,경상북도 포항시 북구 대신로26번길 10-1,129.3691032,36.0462987,163,74,0,0,0,0,0,1,0,11,159,158,272566,21,2289,119,41.48817082
춘천후평시장,강원도 춘천시 효평길 104,127.7467691,37.8808031,67,92,0,0,0,0,0,1,0,1,70,65,282544,8,775,365,41.41417274
이촌종합시장,서울특별시 용산구 이촌로75길 16-9,126.9748479,37.5206926,102,49,2,0,1,0,1,1,0,1,15,109,230151,13,960,240,41.40942028
내수전통시장,충청북도 청주시 청원구 내수읍 내수로 726,127.5360064,36.7262678,60,33,0,0,0,0,0,0,0,0,0,76,193973,8,641,303,41.40503319
매일시장,전라북도 익산시 중앙로 3길 13,126.9496731,35.940372,57,61,0,2,0,0,0,1,1,4,174,57,282582,23,1879,150,41.37399554
옥포중앙시장,경상남도 거제시 옥포로 215,128.690635,34.8938658,40,80,0,0,2,0,1,0,1,10,295,29,245956,10,731,336,41.35733573
수유중앙시장,서울특별시 강북구 노해로 17길 21,127.0212935,37.6403479,40,123,1,0,0,0,0,2,0,7,310,32,308569,25,1588,194,41.32072918
강화중앙시장(a동b동),인천광역시 강화군 강화읍 중앙로 17-9,126.4929236,37.7415108,150,66,0,0,0,0,0,1,0,3,424,84,69074,6,866,80,41.31723227
강화터미널상가,인천광역시 강화군 강화읍 중앙로 43,126.490461,37.7398666,106,67,0,0,0,0,0,1,0,3,424,112,69074,6,866,80,41.31723227
강화풍물시장,인천광역시 강화군 강화읍 중앙로 17-9,126.4929236,37.7415108,194,66,0,0,0,0,0,1,0,3,424,212,69074,6,866,80,41.31723227
화정동서부시장,광주광역시 서구 화운로156번길 24-1,126.8793004,35.1530504,250,69,3,2,0,0,0,4,1,3,60,67,297214,17,2392,124,41.27487129
양학시장,경상북도 포항시북구 양학로 40,129.349858,36.0273118,55,38,0,2,0,0,0,3,1,2,93,43,272566,21,2289,119,41.2607609
소사종합시장,경기도 부천시 호현로 474번길 27,126.7942339,37.4791161,61,171,1,0,0,1,0,1,0,2,291,60,819990,19,1910,429,41.24038919
송정매일시장,광주광역시 광산구 송정로 29번길 64,126.7972377,35.1375621,52,58,3,0,0,0,0,1,0,3,487,70,406126,15,1464,277,41.22163853
작전시장,인천광역시 계양구 봉오대로677번길 20,126.7243357,37.5325156,100,147,2,0,3,1,0,1,1,7,364,131,297148,4,519,573,41.206553
스타프라자전통시장,경기도 안산시 상록구 화랑로 513,126.8444359,37.3208076,222,92,2,2,0,0,0,1,1,2,90,233,350342,6,1370,256,41.12683249
우림시장,서울특별시 관악구 난곡로 26길 19,126.9210443,37.4704577,24,87,0,0,0,0,0,2,0,0,0,24,496059,29,1559,318,41.1247546
광영상설장시장,전라남도 광양시 광영동 682-1,127.7206516,34.9614042,37,28,0,0,1,0,2,0,0,0,0,44,150680,11,831,181,41.10224617
대연시장,부산광역시 남구 못골로 56,129.0884219,35.1356595,77,0,4,0,1,2,0,3,0,5,61,93,268249,23,2012,133,41.09839508
영양시장,경상북도 영양군 영양읍 시장5길 4,129.1159128,36.6645555,77,0,0,0,0,0,0,1,0,6,278,62,16677,2,124,134,41.08130637
익산금마시장,전라북도 익산시 금마면 동고도리 701-2,127.053423,35.9922564,40,26,0,0,1,0,0,0,0,1,23,29,282582,23,1879,150,41.0783691
중앙전통시장,울산광역시 중구 옥교동 275-4,129.3222862,35.5551835,232,86,0,1,0,0,0,2,0,3,895,324,218096,36,4106,53,41.06599834
창동신창시장,서울특별시 도봉구 덕릉로 57길 17,127.037463,37.6394357,76,92,0,0,0,0,0,2,0,4,297,76,326082,11,767,425,41.01993771
남양시장,경기도 화성시 남양읍 남양시장로 61,126.8159865,37.208893,450,57,0,0,0,0,0,1,0,0,0,404,853106,6,2289,373,41.01577292
분당우성시장,경기도 성남시 분당구 중앙공원로40번길 42,127.1321911,37.3782428,82,100,0,0,0,0,1,1,0,0,0,78,482614,15,1322,365,41.00408785
현대시장(분당),경기도 성남시 분당구 중앙공원로40번길 8,127.1301868,37.3797238,106,103,1,0,0,0,1,1,0,0,0,105,482614,15,1322,365,41.00408785
신원시장,서울특별시 관악구 신원로3길 20-3,126.92739,37.4820759,119,89,1,0,0,0,1,1,0,0,0,119,496059,29,1559,318,40.98782469
군산주공시장,전라북도 군산시 하나운안1길 39,126.6954368,35.9657447,43,55,0,1,1,0,1,1,0,0,0,76,267911,14,1567,171,40.96672015
방산종합시장,서울특별시 중구 동호로37길 20(주교동),127.0008143,37.5687244,1560,94,14,0,1,0,0,2,0,4,167,1570,125505,62,21039,6,40.96368215
광명새마을시장,경기도 광명시 광명동 342-12,126.8514247,37.473667,169,120,1,0,0,0,0,1,0,0,0,190,300092,2,600,500,40.93189235
광명전통시장,경기도 광명시 광이로13번길 17-5,126.8561676,37.4799572,370,138,1,0,0,0,0,1,0,0,0,410,300092,2,600,500,40.93189235
일산전통시장,경기도 고양시 일산서구 일산동 617-20,126.7709202,37.6857314,88,172,1,0,0,0,0,1,0,0,0,88,302981,2,147,2061,40.93189235
용운시장,대전광역시 동구 용운동 305-14,127.4605806,36.3278085,37,95,0,0,1,1,0,0,0,5,131,80,222446,33,3884,57,40.92748816
반송골목시장,부산광역시 해운대구 반송동 250-371,129.1502832,35.2242881,73,0,2,0,0,2,1,0,0,8,222,66,402518,23,1980,203,40.91530271
죽변시장,경상북도 울진군 죽변면 죽변중앙로 168-14,129.4222554,37.05902,64,0,0,0,0,0,0,0,0,5,337,52,48743,14,666,73,40.91408787
연무시장,경기도 수원시 장안구 월드컵로428번길 10(연무동),127.0259793,37.2939672,130,91,0,0,0,0,1,1,0,1,85,194,274148,4,636,431,40.90830172
경창시장,서울특별시 양천구 오목로9길 31,126.8421202,37.5249442,50,77,2,0,0,0,2,1,0,1,45,52,455058,21,1359,335,40.90260643
이동시장(이동공설시장),경상남도 남해군 이동면 무림로 63번길 9,127.9538697,34.8008384,26,0,0,0,0,0,0,0,0,0,0,28,43033,5,188,229,40.8787486
신곡종합시장,서울특별시양천구 남부순환로79길 37,126.8432059,37.5183773,50,99,1,0,0,0,0,1,0,0,0,6,455058,21,1359,335,40.86290262
북천공설시장,경상남도 하동군 북천면 직전리 597-1,127.8918425,35.1136899,18,0,0,0,0,0,0,0,0,0,0,11,44911,21,1212,37,40.83576151
