fclt_name,rdnm_addr,x_cd,y_cd,stor_cnt,residnt_cnt_sum,점포수,점포당대상인구수 = 시군구거주인구 / 점포수,시군구거주인구 
대림시장,서울특별시 은평구 응암로4길 22(응암동),126.9177421,37.5867973,79,480617,16,1150,418
응암시장,서울특별시 은평구 응암로 252(응암동),126.9184145,37.5944443,22,480617,16,1150,418
제일시장,서울특별시 은평구 통일로 731(대조동),126.9294663,37.6106227,46,480617,16,1150,418
대조시장,서울특별시 은평구 불광로 13(대조동),126.9277375,37.6098658,69,480617,16,1150,418
신응암시장,서울특별시 은평구 응암로22길 3-1(응암동),126.9186943,37.5939075,53,480617,16,1150,418
대림골목시장,서울특별시 은평구 응암로12길 8(응암동),126.9175082,37.5879137,76,480617,16,1150,418
통복시장,경기도 평택시 통복시장로 25번길 10,127.0850782,36.9978205,625,534343,5,1283,416
중앙시장,경기도 평택시 중앙시장로 18-4,127.0523673,37.0798912,183,534343,5,1283,416
서정시장,경기도 평택시 서정역로 47번길 20,127.054939,37.0572539,173,534343,5,1283,416
안중시장,경기도 평택시 안중읍 안현로서3길 29,126.928259,36.9875362,172,534343,5,1283,416
송북시장,경기도 평택시 탄현로346번길 24,127.0570241,37.0821058,130,534343,5,1283,416
장승백이전통시장,인천광역시 남동구 인주대로888번길 35,126.7352271,37.4465642,113,526337,8,1284,410
구월시장,인천광역시 남동구 호구포로 790번길 21-13(구월동),126.7202675,37.4533694,147,526337,8,1284,410
인천모래내전통시장,인천광역시 남동구 호구포로 810번길 42-8(구월동),126.7214912,37.4542005,210,526337,8,1284,410
구월도매전통시장,인천광역시 남동구 인하로 521번길 10-15(구월동),126.7056285,37.4436536,74,526337,8,1284,410
간석자유시장,인천광역시 남동구 백범로 312-1(간석동),126.7153431,37.4638836,128,526337,8,1284,410
장승백이전통시장,인천광역시 남동구 인주대로888번길 35,126.7352271,37.4465642,128,526337,8,1284,410
만수시장,인천광역시 남동구 만수로27번길 10-11(만수동),126.7317844,37.4600485,57,526337,8,1284,410
남동산업용품상가,"인천광역시 남동구 은청로 4-7, 4-9(고잔동)",126.693402,37.4069465,427,526337,8,1284,410
양구중앙시장,강원도 양구군 양구읍 중앙길 68,127.9893293,38.1041057,55,22350,1,55,406
진천중앙시장,충청북도 진천군 진천읍 중앙서로 29-1,127.4423169,36.8570398,64,83621,3,208,402
운수대통 생거진천전통시장,충청북도 진천군 진천읍 원덕로 390,127.4513239,36.860708,73,83621,3,208,402
운수대통 생거진천전통시장,충청북도 진천군 진천읍 원덕로 390 일원,127.4513239,36.860708,71,83621,3,208,402
화양제일골목시장,서울특별시 광진구 아차산로29길 59,127.0692921,37.5434913,33,347285,12,871,399
중곡제일전통시장(중곡제일시장),서울특별시 광진구 긴고랑로11길 14,127.0817652,37.5638827,135,347285,12,871,399
광성시장,서울특별시 광진구 능동로 47길 30,127.0811202,37.5635863,24,347285,12,871,399
노룬산시장(건물형),서울특별시 광진구 뚝섬로 491 노룬산시장,127.0648775,37.5364854,21,347285,12,871,399
신성종합시장(건물형),서울특별시 광진구 영화사로 12,127.0886696,37.5580322,19,347285,12,871,399
영동교골목시장,서울특별시 광진구 동일로10길 27,127.0635143,37.5381993,58,347285,12,871,399
자양전통시장,서울특별시 광진구 자양번영로6길 20,127.076531,37.5321353,135,347285,12,871,399
조양시장(건물형),서울특별시 광진구 아차산로 30길 39,127.0674893,37.5389966,30,347285,12,871,399
중곡제일골목시장,서울특별시 광진구 긴고랑로11길 14 (중곡동),127.0817652,37.5638827,143,347285,12,871,399
자양골목시장,서울특별시 광진구 자양로13길 59 (자양동),127.0815915,37.5337982,135,347285,12,871,399
노룬산골목시장,서울특별시 광진구 뚝섬로 491 (자양동),127.0648775,37.5364854,52,347285,12,871,399
화양제일골목시장,서울특별시 광진구 아차산로29길 59 (화양동),127.0692921,37.5434913,86,347285,12,871,399
옥천공설시장,충청북도 옥천군 옥천읍 삼금로 5길 5-14,127.5679152,36.302513,38,50619,4,130,389
옥천상가㈜,충청북도 옥천군 옥천읍 삼금로 45,127.568213,36.3023921,57,50619,4,130,389
옥천종합상가,충청북도 옥천군 옥천읍 삼금로 45,127.568213,36.3023921,,50619,4,130,389
옥천공설시장,충청북도 옥천군 옥천읍 삼금로 5길 5-14,127.5679152,36.302513,35,50619,4,130,389
동진시장,서울특별시 마포구 성미산로 198,126.9267634,37.5623766,21,372320,16,994,375
마포시장,서울특별시 마포구 마포대로6길 16(공덕동),126.9533186,37.5453921,70,372320,16,994,375
망원동월드컵시장,서울특별시 마포구 망원로7길 30(망원동),126.9052817,37.5588605,52,372320,16,994,375
망원시장,서울특별시 마포구 포은로 6길27,126.9064519,37.5560223,79,372320,16,994,375
서교시장,서울특별시 마포구 동교로22길 19(서교동),126.9188623,37.5546698,51,372320,16,994,375
아현시장,서울특별시 마포구 아현동 굴레방로 7길 8,126.9550808,37.5564068,173,372320,16,994,375
영진시장,서울특별시 마포구 동교로 12길 21,126.9126921,37.5534649,18,372320,16,994,375
공덕시장,서울특별시 마포구 만리재로 19(공덕동),126.9532582,37.5447948,43,372320,16,994,375
마포시장,"서울특별시 마포구 마포대로6길 16(공덕동)(C동), 만리재로 23(공덕동)(A동)",126.9533186,37.5453921,78,372320,16,994,375
동진시장,서울특별시 마포구 성미산로 198(연남동),126.9267634,37.5623766,19,372320,16,994,375
영진시장,서울특별시 마포구 동교로12길 21(서교동),126.9126921,37.5534649,13,372320,16,994,375
서교시장,서울특별시 마포구 홍익로3길 20(서교동),126.9217154,37.5535161,54,372320,16,994,375
합정시장,서울특별시 마포구 양화진길 5(합정동),126.9131863,37.5482111,11,372320,16,994,375
마포농수산물시장,서울특별시 마포구 월드컵로 235(성산동),126.8984828,37.5651993,143,372320,16,994,375
신수시장,서울특별시 마포구 토정로17길 17(신수동),126.9356054,37.5454402,1,372320,16,994,375
아현시장,서울특별시 마포구 마포대로21길 70(아현동)일대,126.9552643,37.5561177,168,372320,16,994,375
남양시장,경기도 화성시 남양읍 남양시장로 61일원,126.8161096,37.2090267,404,853106,6,2289,373
조암시장,경기도 화성시 우정읍 조암남로 8,126.8170415,37.082198,515,853106,6,2289,373
사강시장,경기도 화성시 송산면 사강로 189,126.7369001,37.2133877,245,853106,6,2289,373
남양시장,경기도 화성시 남양읍 남양시장로 70,126.817044,37.2091803,356,853106,6,2289,373
발안만세시장,경기도 화성시 향남읍 평2길 7,126.9094607,37.1314632,432,853106,6,2289,373
조암시장,경기도 화성시 우정읍 조암남로 24,126.8182087,37.0831394,337,853106,6,2289,373
구로시장,서울특별시 구로구 구로동로22길 17-4,126.8856198,37.4896301,148,405194,13,1096,370
남구로시장,서울특별시 구로구 구로동로26길 54,126.8865602,37.4898803,210,405194,13,1096,370
가리봉시장,서울특별시 구로구 우마3길 15,126.8890779,37.4816773,76,405194,13,1096,370
개봉중앙시장,서울특별시 구로구 개봉로 17길 34,126.8540716,37.4917839,20,405194,13,1096,370
고척근린시장,서울특별시 구로구 고척로 40길 19,126.8511199,37.5019571,67,405194,13,1096,370
고척골목시장 상점가,서울특별시 구로구 중앙로10길 8,126.8627093,37.5033751,41,405194,13,1096,370
개봉중앙시장,서울특별시 구로구 개봉로17길 34,126.8540716,37.4917839,21,405194,13,1096,370
오류시장,서울특별시 구로구 경인로19가길 14-1 외 5필지,126.8437885,37.4966869,16,405194,13,1096,370
개봉프라자,서울특별시 구로구 고척로40길 19,126.8511199,37.5019571,50,405194,13,1096,370
고척프라자,서울특별시 구로구 중앙로10길 7,126.8626141,37.5034895,13,405194,13,1096,370
구로시장,서울특별시 구로구 구로동로22길 20-27 일대,126.8856096,37.4890331,169,405194,13,1096,370
남구로시장,서울특별시 구로구 구로동로28길 16-7 일대,126.8850702,37.4904934,198,405194,13,1096,370
고척근린시장,서울특별시 구로구 경인로33길 98-11 외 23필지,126.8509036,37.5025681,67,405194,13,1096,370
고분다리전통시장,서울특별시 강동구 구천면로34길 6,127.1315276,37.5423435,86,458604,13,1246,368
길동복조리시장,서울특별시 강동구 천호대로187길 61,127.1427747,37.5371278,155,458604,13,1246,368
둔촌역전통시장,서울특별시 강동구 양재대로91길 31,127.1342232,37.5281031,111,458604,13,1246,368
명일전통시장,서울특별시 강동구 양재대로138길 21,127.1451829,37.5497102,90,458604,13,1246,368
성내전통시장,서울특별시 강동구 천호대로 162길 65,127.1278349,37.5339918,86,458604,13,1246,368
암사종합시장,서울특별시 강동구 상암로11길 25,127.1288208,37.5508588,120,458604,13,1246,368
고덕전통시장,서울특별시 강동구 고덕로 391,127.1689785,37.557226,33,458604,13,1246,368
고분다리전통시장,서울특별시 강동구 구천면로34길 13,127.1319288,37.5424896,85,458604,13,1246,368
길동복조리시장,서울특별시 강동구 천호대로193길 37,127.1441793,37.5371649,153,458604,13,1246,368
둔촌역전통시장,서울특별시 강동구 양재대로91길20,127.1349692,37.5280589,84,458604,13,1246,368
명일전통시장,서울특별시 강동구 양재대로138길 20,127.1449535,37.5495321,62,458604,13,1246,368
성내전통시장,서울특별시 강동구 천호대로162길 61,127.1278893,37.534168,74,458604,13,1246,368
암사종합시장,서울특별시 강동구 상암로 11길 17,127.1287154,37.5505465,107,458604,13,1246,368
야탑에이스코아시장,경기도 성남시 분당구 야탑로64(야탑동),127.1259785,37.4095029,13,482614,15,1322,365
금호행복시장,"경기도 성남시 분당구 내정로165번길38(수내동,양지마을)",127.1162393,37.3766609,170,482614,15,1322,365
범한프라자시장,경기도 성남시 분당구 불정로 376번길37(서현동),127.1394444,37.3716295,85,482614,15,1322,365
미금현대벤처빌시장,경기도 성남시 분당구 돌마로 80(구미동),127.1103824,37.3496866,150,482614,15,1322,365
청구문화시장,경기도 성남시 분당구 내정로165번길38(수내동),127.1162393,37.3766609,95,482614,15,1322,365
중앙시장,강원도 춘천시 중앙로77번길 4-4,127.7257538,37.8784942,176,282544,8,775,365
남부시장,강원도 춘천시 공지로 367,127.7260495,37.8705627,33,282544,8,775,365
제일시장,강원도 춘천시 약사고개길 13,127.7260807,37.8774814,154,282544,8,775,365
동부시장,강원도 춘천시 동부시장길 8,127.734114,37.8772355,75,282544,8,775,365
서부시장,강원도 춘천시 서부대성로 12,127.7246493,37.8848145,79,282544,8,775,365
후평시장,강원도 춘천시 효평길 104,127.746783,37.8807902,65,282544,8,775,365
풍물시장,강원도 춘천시 영서로 2352-54,127.7195843,37.866237,143,282544,8,775,365
번개시장,강원도 춘천시 소양로1가 93-5,127.7266248,37.8919809,50,282544,8,775,365
현대시장,경기도 성남시 분당구 중앙공원로40번길8(서현동),127.13017,37.3797056,105,482614,15,1322,365
동신종합시장,경기도 성남시 분당구 돌마로361(수내동),127.1229661,37.3706231,84,482614,15,1322,365
코코프라자시장,경기도 성남시 분당구 서현로210번길20(서현동),127.124037,37.3858574,63,482614,15,1322,365
미래그린시장,"경기도 성남시 분당구 불정로386번길10(서현동,효자촌미래타운)",127.1380364,37.3734164,60,482614,15,1322,365
미래타운제2종합시장,"경기도 성남시 분당구 불정로376번길31(서현동,효자촌주상복합)",127.1388711,37.372255,61,482614,15,1322,365
분당우성시장,경기도 성남시 분당구 중앙공원로40번길42(서현동),127.1323819,37.3781824,78,482614,15,1322,365
현대프라자시장,경기도 성남시 분당구 돌마로364(수내동),127.1236631,37.3699863,88,482614,15,1322,365
분당종합시장,경기도 성남시 분당구 돌마로366번길42(수내동),127.1267485,37.3671803,40,482614,15,1322,365
코끼리시장,"경기도 성남시 분당구 내정로166번길7-6(수내동,파크타운)",127.1204218,37.3731117,92,482614,15,1322,365
돌고래시장,"경기도 성남시 분당구 내정로174번길42(수내동, 파크타운)",127.1221683,37.3715307,138,482614,15,1322,365
금마시장,전라북도 김제시 동서7길 23(요촌동),126.8864204,35.8001432,29,82623,4,230,359
역전시장,전라북도 김제시 중앙로 288,126.9015965,35.7931704,40,82623,4,230,359
금만시장,전라북도 김제시 동서7길 23(요촌동),126.8864204,35.8001432,96,82623,4,230,359
김제시장,전라북도 김제시 사정거리1길 20,126.8837192,35.8016208,65,82623,4,230,359
두암시장,광주광역시 북구 금녕길 23,126.9293897,35.1715782,35,431256,13,1281,337
운암시장,광주광역시 북구 대자로 87(운암동),126.8820036,35.1733734,54,431256,13,1281,337
말바우시장,광주광역시 북구 서방로81번길 27,126.9224999,35.1725165,511,431256,13,1281,337
동부시장,광주광역시 북구 중문로9번길 39,126.916337,35.1738859,36,431256,13,1281,337
서방시장,광주광역시 북구 풍동길 10번길 12,126.9202965,35.1660719,7,431256,13,1281,337
중흥시장,광주광역시 북구 중흥로 154,126.9108539,35.1616124,11,431256,13,1281,337
두암시장,광주광역시 북구 금녕길 23,126.9293897,35.1715782,30,431256,13,1281,337
동부시장,광주광역시 북구 중문로 9번길 39,126.916337,35.1738859,13,431256,13,1281,337
운암시장,광주광역시 북구 대자로 87,126.8820036,35.1733734,54,431256,13,1281,337
동아시장,광주광역시 북구 서방로 172번길 10-7,126.9301484,35.1682756,8,431256,13,1281,337
오치상설시장,광주광역시 북구 오산정길 15,126.9078733,35.1884697,5,431256,13,1281,337
용봉시장,광주광역시 북구 용주로30번길 16,126.9012437,35.1808502,6,431256,13,1281,337
말바우시장,광주광역시 북구 동문대로85번길 62(우산동),126.9202938,35.172883,511,431256,13,1281,337
거제고현시장,경상남도 거제시 거제중앙로 1883-2,128.6236545,34.8862581,265,245956,10,731,336
신부시장,경상남도 거제시 장승포로 49,128.7295182,34.8677593,45,245956,10,731,336
옥수동새시장,경상남도 거제시 능포로 134-2,128.7319142,34.8753966,40,245956,10,731,336
옥포중앙시장,경상남도 거제시 옥포로 215,128.6906382,34.8939708,29,245956,10,731,336
옥현쇼핑타운,경상남도 거제시 옥포로 250,128.6899271,34.8969172,70,245956,10,731,336
