공원명,소재지지번주소,위도,경도,공원면적
누리에공원,울산광역시 남구 무거동 281-1,35.55200835,129.2620466,1585.2
굴화강변공원,울산광역시 남구 무거동 261,35.55518245,129.2661994,1777.1
감나무공원,울산광역시 남구 삼산동 164,35.54387455,129.3537151,1847.4
거마공원,울산광역시 남구 신정동 1847-1,35.54075053,129.2977094,905.1
대현공원,울산광역시 남구 부곡동 19-5,35.49882932,129.3454744,10086
와와공원,울산광역시 남구 무거동 1225,35.54982979,129.2788864,10692.4
중앙공원,울산광역시 남구 신정동 324,35.5477928,129.3132297,1332.2
처용공원,울산광역시 남구 황성동 693,35.46751992,129.3509125,23537
선암호수공원,울산광역시 남구 선암동 476-2,35.51689935,129.3224822,2480000
옥신공원,울산광역시 남구 신정동 1885,35.53304933,129.2964054,474.7
황암공원,울산광역시 남구 황성동 27-2,35.46944144,129.3675482,1676.7
황성공원,울산광역시 남구 황성동 27-4,35.46910751,129.3723462,9875.6
세죽공원,울산광역시 남구 황성동 724-1,35.47044196,129.353165,5000.2
나눔공원,울산광역시 남구 여천동 758-5,35.51747655,129.3455543,5922.1
용연공원,울산광역시 남구 용연동 490-2,35.47642123,129.3608571,5568.1
푸른공원,울산광역시 남구 신정동 1892,35.53607829,129.3030372,1169.1
인서2,전라남도 광양시 광양읍 인서리 463-4,34.96920808,127.5871514,2250
덕례1,전라남도 광양시 광양읍 덕례리 1697,34.96391236,127.5728454,3410
덕례2,전라남도 광양시 광양읍 덕례리 1733-1,34.9636055,127.5753529,5223
예구,전라남도 광양시 광양읍 덕례리 1789-1,34.96580505,127.5676542,1746
덕산,전라남도 광양시 광양읍 덕례리 1781-1,34.96723167,127.5632445,1986
덕례5,전라남도 광양시 광양읍 덕례리 1667,34.96618909,127.5691853,3010
용강1,전라남도 광양시 광양읍 용강리 886-1,34.97663378,127.6082848,1861.4
용강2,전라남도 광양시 광양읍 용강리 867,34.97312365,127.6072172,5390.5
용강3,전라남도 광양시 광양읍 용강리 875-1,34.97124102,127.6076642,1859
용강4,전라남도 광양시 광양읍 용강리 900-4,34.97053318,127.6118291,1844.3
산성공원,전라북도 전주시 완산구 동서학동 산 157,35.7953531,127.1602416,1630490
원각사,전라북도 전주시 완산구 동완산동 272-1,35.81141643,127.1428994,238
완산공원,전라북도 전주시 완산구 동완산동 산 121-1,35.80968239,127.1417695,650887
상산공원,전라북도 전주시 완산구 삼천동1가 577,35.8006886,127.1198769,1658
송정공원,전라북도 전주시 완산구 삼천동1가 609,35.7978989,127.117393,1570
약수공원,전라북도 전주시 완산구 삼천동1가 615-4,35.79702585,127.1211804,2099
세내공원,전라북도 전주시 완산구 삼천동1가 636,35.7960636,127.124643,4068
그린공원,전라북도 전주시 완산구 삼천동1가 659,35.79492105,127.1214675,11335
모퉁이공원,전라북도 전주시 완산구 삼천동1가 672-1,35.7936774,127.1181687,2098
거마공원,전라북도 전주시 완산구 삼천동1가 707,35.7984286,127.1226567,20187
강변공원,전라북도 전주시 완산구 삼천동1가 724-1,35.7992915,127.1108026,9927
곰솔나무길공원,전라북도 전주시 완산구 삼천동1가 732-5,35.8003179,127.128379,1759
안행구획제1공원,전라북도 전주시 완산구 삼천동1가 739,35.8019499,127.1293304,1556
신안행로공원,전라북도 전주시 완산구 삼천동1가 750-3,35.799774,127.1315591,1690
삼천주공공원,전라북도 전주시 완산구 삼천동1가 765-1,35.794779,127.1113363,1500
함대공원,전라북도 전주시 완산구 삼천동2가 43,35.7947967,127.1070337,2078
효천공원,전라북도 전주시 완산구 삼천동2가 78-3,35.7954049,127.1049515,1758
삼천공원,전라북도 전주시 완산구 삼천동2가 산 82-1,35.7847381,127.0935428,1289691
칠성6,전라남도 광양시 광양읍 칠성리 949-5,34.97160911,127.5801523,1500.3
칠성7,전라남도 광양시 광양읍 칠성리 944-4,34.97349329,127.5801866,1500.8
칠성8,전라남도 광양시 광양읍 칠성리 936-1,34.97354681,127.5774155,1730.1
칠성9,전라남도 광양시 광양읍 칠성리 928-3,34.97504848,127.5789301,1931
칠성11,전라남도 광양시 광양읍 칠성리 1002-1,34.97798597,127.5811713,2038.3
호북,전라남도 광양시 광양읍 칠성리 252,34.97801901,127.5855631,1413
인서1,전라남도 광양시 광양읍 인서리 479-1,34.96792223,127.5828103,2250.1
양지공원,충청북도 진천군 덕산읍 두촌리 2719공,36.90238265,127.5286282,4332
늘해랑공원,충청북도 진천군 덕산읍 두촌리 2770,36.89929281,127.5352141,1775
아람공원,충청북도 진천군 덕산읍 두촌리 2998공,36.89617598,127.5322342,2242
죽현산업단지 소공원,충청북도 진천군 광혜원면 죽현리 130,36.95057688,127.4216798,2314
우율공원,충청북도 진천군 덕산읍 두촌리 3069공,36.910847,127.530723,807.6
읍내4리 소공원,충청북도 진천군 진천읍 읍내리 199-1,36.86116615,127.443199,890
응봉,,37.55240898,127.0168169,417284.88
달맞이,서울특별시 성동구 금호동4가 산 27,37.5431911,127.0209563,63411.43
무학봉,서울특별시 성동구 하왕십리동 890-243,37.56245341,127.0261455,28843
금호,서울특별시 성동구 금호동3가 1266,37.54967863,127.018989,13467.8
용답휴식,서울특별시 성동구 용답동 128-3,37.56977172,127.0478008,6046.9
성수,서울특별시 성동구 성수동2가 302-25,37.54487533,127.0521316,5197.7
성원,서울특별시 성동구 성수동1가 13-21,37.55011556,127.0500021,982.5
동마장,서울특별시 성동구 마장동 780-1,37.56622804,127.0456969,1090.9
응봉새말,서울특별시 성동구 응봉동 228-23,37.551699,127.035857,311
사근,서울특별시 성동구 사근동 291-10,37.563417,127.047606,496
마장,서울특별시 성동구 마장동 399-102,37.56213371,127.0413516,911
성삼,서울특별시 성동구 성수동2가 273-11,37.54205593,127.0600843,1812.2
은행나무터,서울특별시 성동구 성수동2가 316-9,37.54371238,127.0536131,675.4
아남,서울특별시 성동구 성수동2가 280-12,37.54699097,127.0647052,984.1
열림,서울특별시 성동구 성수2가1동 327-3,37.53962218,127.056782,198
응봉개나리,서울특별시 성동구 응봉동 270,37.54850228,127.0319544,462
제25호 어린이공원,경상남도 창원시 마산회원구 양덕동 70번지 일원,35.234146,128.580801,822
제26호 어린이공원,경상남도 창원시 마산회원구 양덕동 94-13번지 일원,35.23498233,128.5844431,973
제27호 어린이공원,경상남도 창원시 마산회원구 양덕동 24-1번지 일원,35.235417,128.588431,596
제29호 어린이공원,경상남도 창원시 마산회원구 봉암동 450-19번지 일원,35.222829,128.596884,531
제30호 어린이공원,경상남도 창원시 마산회원구 봉암동 458-11번지 일원,35.220902,128.598146,463
제33호 어린이공원,"경상남도 창원시 마산회원구 회원동 52-9, 10, 11번지 일원",35.218414,128.573891,833
제34호 어린이공원,경상남도 창원시 마산회원구 회원동 32-1번지 일원,35.221479,128.572667,817
제35호 어린이공원,경상남도 창원시 마산회원구 석전동 284-1번지 일원,35.227371,128.568575,969
제36호 어린이공원,경상남도 창원시 마산회원구 석전동 272-21번지 일원,35.231033,128.566821,1500
제37호 어린이공원,경상남도 창원시 마산회원구 회성동 449-7번지 일원,35.233561,128.559095,995
제38호 어린이공원,경상남도 창원시 마산회원구 회성동 444-19번지 일원,35.233128,128.556994,973
제39호 어린이공원,경상남도 창원시 마산회원구 회원2동 628-1번지 일원,35.221588,128.567142,1430
제40호 어린이공원,경상남도 창원시 마산회원구 회원2동 668-1번지 일원,35.219591,128.563782,1424
제41호 어린이공원,경상남도 창원시 마산회원구 회원동 650번지 일원,35.215955,128.560104,1648
제43호 어린이공원,경상남도 창원시 마산회원구 봉암동 101-5번지 일원,35.213286,128.617332,4200
제44호 어린이공원,경상남도 창원시 마산회원구 내서읍 중리 1037번지 일원,35.251046,128.511344,1752
제45호 어린이공원,경상남도 창원시 마산회원구 내서읍 중리 1039번지 일원,35.249821,128.509318,1635
제46호 어린이공원,경상남도 창원시 마산회원구 내서읍 중리 1048-2번지 일원,35.246936,128.507466,2140
제47호 어린이공원,경상남도 창원시 마산회원구 내서읍 중리 1057번지 일원,35.243249,128.504014,1580
제48호 어린이공원,경상남도 창원시 마산회원구 내서읍 상곡리 191번지 일원,35.245907,128.498954,3311
제49호 어린이공원,경상남도 창원시 마산회원구 내서읍 상곡리 190-19번지 일원,35.244626,128.500587,1583
제57호 어린이공원,경상남도 창원시 마산회원구 내서읍 삼계리 41번지 일원,35.227674,128.503604,4950
제58호 어린이공원,경상남도 창원시 마산회원구 내서읍 삼계리 12번지 일원,35.233546,128.501325,5289
잿 등,광주광역시 광산구 장덕동 1325,35.193544,126.813323,1500.1
우주선,광주광역시 광산구 장덕동 1456,35.191817,126.813124,1500.3
보물선,광주광역시 광산구 장덕동 1168,35.194166,126.816939,5999.5
골 옷,광주광역시 광산구 장덕동 1524,35.189801,126.811749,1500.1
장 덕,광주광역시 광산구 장덕동 1598,35.187943,126.813749,1554.3
성 덕,광주광역시 광산구 장덕동 1692,35.188007,126.816605,2110.4
해 님,광주광역시 광산구 흑석동 520,35.183277,126.813025,1605.6
장자울,광주광역시 광산구 흑석동 573,35.181242,126.81045,1568.4
버 들,광주광역시 광산구 신가동 1305,35.181622,126.816752,1500.7
석전 근린공원,경상남도 창원시 마산회원구 석전동 152-1,35.229724,128.5693714,15240
팔룡 근린공원,경상남도 창원시 마산회원구 양덕동 334번지 일원,35.225837,128.590732,2029481
중앙 근린공원,경상남도 창원시 마산회원구 양덕동 산 56-7번지 일원,35.224239,128.576706,210462
상곡 근린공원,경상남도 창원시 마산회원구 내서읍 상곡리 산 155번지 일원,35.239859,128.499936,1192100
중리 근린공원,경상남도 창원시 마산회원구 내서읍 중리 산 44번지 일원,35.248542,128.505409,725100
삼계 근린공원,경상남도 창원시 마산회원구 내서읍 삼계리 산 278-4번지 일원,35.225646,128.502764,383000
제15호 어린이공원,경상남도 창원시 마산회원구 구암동 1336-2번지 일원,35.257254,128.596756,1480
제16호 어린이공원,경상남도 창원시 마산회원구 구암동 267-1번지 일원,35.254862,128.596867,992
제17호 어린이공원,경상남도 창원시 마산회원구 구암동 279-1번지 일원,35.253549,128.593676,1111
제18호 어린이공원,"경상남도 창원시 마산회원구 구암동 1355-1, 2번지 일원",35.253612,128.599264,1320
제19호 어린이공원,경상남도 창원시 마산회원구 구암동 85-10,35.249397,128.5981057,1329
제20호 어린이공원,경상남도 창원시 마산회원구 합성동 115-12번지 일원,35.243232,128.583342,992
제21호 어린이공원,경상남도 창원시 마산회원구 합성동 167-10번지 일원,35.241737,128.588608,1310
제22호 어린이공원,경상남도 창원시 마산회원구 합성동 88-1번지 일원,35.239993,128.580957,990
제24호 어린이공원,경상남도 창원시 마산회원구 석전동 235-1번지 일원,35.233016,128.577427,815
서정동 소공원(서정연립재건축),경기도 평택시 서정동 780,37.06974022,127.0619136,4434.8
원 당 산,광주광역시 광산구 장덕동 1295,35.19123149,126.8163323,135509.6
성 덕,광주광역시 광산구 장덕동 1127,35.194014,126.818392,31067.8
수완호수,광주광역시 광산구 장덕동 1681,35.18794562,126.8202483,84835.1
풍영정천변길,광주광역시 광산구 신가동 1302,35.186568,126.820061,40991.9
완 동,광주광역시 광산구 수완동 919,35.199876,126.827511,37027
수 문1,광주광역시 광산구 수완동 1154,35.196461,126.832744,53315.2
고 래 실,광주광역시 광산구 수완동 943,35.19520254,126.8296887,24936.4
너른배미,광주광역시 광산구 수완동 974,35.193351,126.827327,10015
은 빛,광주광역시 광산구 수완동 1493,35.1878923,126.8257031,10025.4
아 름,광주광역시 광산구 신가동 1066,35.1846219,126.8255036,14254.5
라온,광주광역시 광산구 산월동 882-2 (첨단1-4지구),35.211699,126.846961,1556.2
첨단강변,광주광역시 광산구 산월동 883-3 (첨단1-4지구),35.211662,126.850903,1559.3
월봉,광주광역시 광산구 산월동 886-3 (첨단1-4지구),35.208547,126.846934,1559.9
경 암,광주광역시 광산구 하남동 663,35.17828034,126.800083,64835
역 산,광주광역시 광산구 산정동 1122,35.169507,126.800171,24580
서창동 1,광주광역시 서구 서창동 464-3,35.107357,126.822745,162
장 수 천,"광주광역시 광산구 산정동 1035, 1037번지",35.17589434,126.8027674,10119
경암,광주광역시 광산구 하남동 664,35.178113,126.802568,1535.5
따사로움,광주광역시 광산구 산정동 1025,35.174206,126.799937,1507.3
부엉,광주광역시 광산구 산정동 1058,35.174213,126.801872,1500
역산,광주광역시 광산구 산정동 1121,35.170097,126.800394,2206.7
북두칠성,광주광역시 광산구 선암동 713,35.147605,126.771664,1639.6
새골풀,광주광역시 광산구 장덕동 1038,35.200794,126.812968,1500.7
옥동근린2,광주광역시 광산구 옥동 1241-1,35.12527903,126.7632797,29733.4
고 실,광주광역시 광산구 장덕동 1099,35.200942,126.81669,1764.3
신 완,광주광역시 광산구 장덕동 1045,35.198243,126.812666,1754.9
꽃방울,광주광역시 광산구 장덕동 1117,35.196658,126.818089,1510.8
장 덕,광주광역시 광산구 장덕동 1495,35.188315,126.813277,37644.8
다송2공원(제4산단),,36.031966,126.956759,3022
누리공원,,,126.987518,10502
물결공원,,36.042537,127.003054,23225
삼기공원,,36.040618,126.985348,102302
한울공원,,36.043681,126.998733,10037
새말공원,,36.036498,126.987382,7058
옛길공원,,36.037036,126.992103,9581
바람공원,,36.028588,126.998787,7349
두레공원,,36.048301,126.996246,3800
여산 숲정이 성지공원,,36.061684,127.082034,25868
와리공원,,36.077233,126.966621,1820
돌숲공원,,36.073029,126.963647,35279
제1호 수변공원,,,,8475
제2호 수변공원,,35.929346,126.977006,19546
